Time, Price, Networth,
7720045, 0.184951, 1162.97, 
7720115, 0.184951, 1162.97, 
7720186, 0.184951, 1162.97, 
7720257, 0.184951, 1162.97, 
7720328, 0.184951, 1162.97, 
7720399, 0.184951, 1162.97, 
7720470, 0.184951, 1162.97, 
7720540, 0.184951, 1162.97, 
7720611, 0.184951, 1162.97, 
7720681, 0.184951, 1162.97, 
7720752, 0.184951, 1162.97, 
7720823, 0.184951, 1162.97, 
7720893, 0.184951, 1162.97, 
7720964, 0.184951, 1162.97, 
7721035, 0.184951, 1162.97, 
7721106, 0.184951, 1162.97, 
7721177, 0.184951, 1162.97, 
7721248, 0.184951, 1162.97, 
7721318, 0.184951, 1162.97, 
7721389, 0.184951, 1162.97, 
7721460, 0.184951, 1162.97, 
7721530, 0.184951, 1162.97, 
7721601, 0.184951, 1162.97, 
7721672, 0.184951, 1162.97, 
7721743, 0.184951, 1162.97, 
7721814, 0.184951, 1162.97, 
7721885, 0.184951, 1162.97, 
7721956, 0.184951, 1162.97, 
7722026, 0.184951, 1162.97, 
7722097, 0.184951, 1162.97, 
7722168, 0.184951, 1162.97, 
7722239, 0.184951, 1162.97, 
7722309, 0.184951, 1162.97, 
7722380, 0.184951, 1162.97, 
7722451, 0.184951, 1162.97, 
7722522, 0.184951, 1162.97, 
7722592, 0.184951, 1162.97, 
7722663, 0.184951, 1162.97, 
7722735, 0.184951, 1162.97, 
7722805, 0.184951, 1162.97, 
7722876, 0.184951, 1162.97, 
7722946, 0.184951, 1162.97, 
7723017, 0.184951, 1162.97, 
7723088, 0.184951, 1162.97, 
7723158, 0.184951, 1162.97, 
7723229, 0.184951, 1162.97, 
7723300, 0.184951, 1162.97, 
7723371, 0.184951, 1162.97, 
7723442, 0.184951, 1162.97, 
7723513, 0.184951, 1162.97, 
7723583, 0.184951, 1162.97, 
7723654, 0.184951, 1162.97, 
7723725, 0.184951, 1162.97, 
7723796, 0.184951, 1162.97, 
7723867, 0.184951, 1162.97, 
7723937, 0.184951, 1162.97, 
7724008, 0.184951, 1162.97, 
7724079, 0.184951, 1162.97, 
7724150, 0.184951, 1162.97, 
7724221, 0.184951, 1162.97, 
7724291, 0.184951, 1162.97, 
7724362, 0.184951, 1162.97, 
7724433, 0.184951, 1162.97, 
7724504, 0.184951, 1162.97, 
7724575, 0.184951, 1162.97, 
7724645, 0.184951, 1162.97, 
7724716, 0.184951, 1162.97, 
7724787, 0.184951, 1162.97, 
7724858, 0.184951, 1162.97, 
7724929, 0.184951, 1162.97, 
7725000, 0.184951, 1162.97, 
7883121, 0.1928, 1189.47, 
7883192, 0.1928, 1189.47, 
7883262, 0.1928, 1189.47, 
7883333, 0.1928, 1189.47, 
7883404, 0.1928, 1189.47, 
7883475, 0.1928, 1189.47, 
7883545, 0.1928, 1189.47, 
7883616, 0.1928, 1189.47, 
7883687, 0.1928, 1189.47, 
7883757, 0.1928, 1189.47, 
7883828, 0.1928, 1189.47, 
7883899, 0.1928, 1189.47, 
7883969, 0.1928, 1189.47, 
7884040, 0.1928, 1189.47, 
7884111, 0.1928, 1189.47, 
7884182, 0.1928, 1189.47, 
7884252, 0.1928, 1189.47, 
7884323, 0.1928, 1189.47, 
7884394, 0.1928, 1189.47, 
7884464, 0.1928, 1189.47, 
7884535, 0.1928, 1189.47, 
7884606, 0.1928, 1189.47, 
7884676, 0.1928, 1189.47, 
7884747, 0.1928, 1189.47, 
7884818, 0.1928, 1189.47, 
7884889, 0.1928, 1189.47, 
7884959, 0.1928, 1189.47, 
7885030, 0.1928, 1189.47, 
7885101, 0.1928, 1189.47, 
7885171, 0.1928, 1189.47, 
7885242, 0.1928, 1189.47, 
7885312, 0.1928, 1189.47, 
7885383, 0.1929, 1189.81, 
7885454, 0.1929, 1189.81, 
7885524, 0.1929, 1189.81, 
7885595, 0.1929, 1189.81, 
7885666, 0.1929, 1189.81, 
7885737, 0.1929, 1189.81, 
7885808, 0.1929, 1189.81, 
7885878, 0.1929, 1189.81, 
7885949, 0.1929, 1189.81, 
7886019, 0.1929, 1189.81, 
7886090, 0.1929, 1189.81, 
7886161, 0.1929, 1189.81, 
7886231, 0.1929, 1189.81, 
7886302, 0.1929, 1189.81, 
7886373, 0.19999, 1213.75, 
7886443, 0.19999, 1213.75, 
7886514, 0.19999, 1213.75, 
7886586, 0.19999, 1213.75, 
7886656, 0.19999, 1213.75, 
7886727, 0.19999, 1213.75, 
7886798, 0.19999, 1213.75, 
7886869, 0.19999, 1213.75, 
7886939, 0.19999, 1213.75, 
7887010, 0.19999, 1213.75, 
7887081, 0.19999, 1213.75, 
7887151, 0.19999, 1213.75, 
7887222, 0.19999, 1213.75, 
7887293, 0.19999, 1213.75, 
7887363, 0.19999, 1213.75, 
7887434, 0.19999, 1213.75, 
7887505, 0.19999, 1213.75, 
7887576, 0.19999, 1213.75, 
7887646, 0.19999, 1213.75, 
7887717, 0.19999, 1213.75, 
7887788, 0.19999, 1213.75, 
7887858, 0.19999, 1213.75, 
7887929, 0.19999, 1213.75, 
7887999, 0.19999, 1213.75, 
7888070, 0.19999, 1213.75, 
7888141, 0.19999, 1213.75, 
7888211, 0.19999, 1213.75, 
7888282, 0.19999, 1213.75, 
7888353, 0.19999, 1213.75, 
7888424, 0.19999, 1213.75, 
7888494, 0.19999, 1213.75, 
7888565, 0.19999, 1213.75, 
7888636, 0.19999, 1213.75, 
7888706, 0.19999, 1213.75, 
7888777, 0.19999, 1213.75, 
7888848, 0.19999, 1213.75, 
7888918, 0.19999, 1213.75, 
7888989, 0.19999, 1213.75, 
7889060, 0.19999, 1213.75, 
7889130, 0.19999, 1213.75, 
7889201, 0.19999, 1213.75, 
7889272, 0.19999, 1213.75, 
7889343, 0.19999, 1213.75, 
7889413, 0.19999, 1213.75, 
7889484, 0.19999, 1213.75, 
7889555, 0.19999, 1213.75, 
7889625, 0.19999, 1213.75, 
7889696, 0.19999, 1213.75, 
7889767, 0.19999, 1213.75, 
7889837, 0.19999, 1213.75, 
7889908, 0.19999, 1213.75, 
7889979, 0.19999, 1213.75, 
7890050, 0.19999, 1213.75, 
7890120, 0.19999, 1213.75, 
7890191, 0.19999, 1213.75, 
7891082, 0.1985, 1208.72, 
7891152, 0.1985, 1208.72, 
7891223, 0.1985, 1208.72, 
7891294, 0.1985, 1208.72, 
7891365, 0.1985, 1208.72, 
7891435, 0.1985, 1208.72, 
7891506, 0.1985, 1208.72, 
7891577, 0.1985, 1208.72, 
7891647, 0.1985, 1208.72, 
7891718, 0.1985, 1208.72, 
7891789, 0.1985, 1208.72, 
7891860, 0.1985, 1208.72, 
7891930, 0.1985, 1208.72, 
7892001, 0.1985, 1208.72, 
7892072, 0.1985, 1208.72, 
7892142, 0.1985, 1208.72, 
7892213, 0.1985, 1208.72, 
7892283, 0.1985, 1208.72, 
7892354, 0.1985, 1208.72, 
7892425, 0.1985, 1208.72, 
7892496, 0.1985, 1208.72, 
7892566, 0.1985, 1208.72, 
7892637, 0.1985, 1208.72, 
7892708, 0.1985, 1208.72, 
7892779, 0.1985, 1208.72, 
7892849, 0.1985, 1208.72, 
7892920, 0.1985, 1208.72, 
7892990, 0.1985, 1208.72, 
7893061, 0.1985, 1208.72, 
7893132, 0.1985, 1208.72, 
7893203, 0.1985, 1208.72, 
7893273, 0.1985, 1208.72, 
7893344, 0.1985, 1208.72, 
7893415, 0.1985, 1208.72, 
7893485, 0.1985, 1208.72, 
7893556, 0.1985, 1208.72, 
7893627, 0.1985, 1208.72, 
7893697, 0.1985, 1208.72, 
7893768, 0.1985, 1208.72, 
7893839, 0.1985, 1208.72, 
7893910, 0.1985, 1208.72, 
7893980, 0.1985, 1208.72, 
7894051, 0.1985, 1208.72, 
7894122, 0.1985, 1208.72, 
7894192, 0.1985, 1208.72, 
7894263, 0.1985, 1208.72, 
7894333, 0.1985, 1208.72, 
7894404, 0.1985, 1208.72, 
7894475, 0.1985, 1208.72, 
7894545, 0.1985, 1208.72, 
7894616, 0.1985, 1208.72, 
7894687, 0.1985, 1208.72, 
7894758, 0.1985, 1208.72, 
7894828, 0.1985, 1208.72, 
7894899, 0.1985, 1208.72, 
7894970, 0.1985, 1208.72, 
7895040, 0.1985, 1208.72, 
7895111, 0.1985, 1208.72, 
7895182, 0.1985, 1208.72, 
7895252, 0.1985, 1208.72, 
7895323, 0.1985, 1208.72, 
7895394, 0.1985, 1208.72, 
7895464, 0.1985, 1208.72, 
7895535, 0.1985, 1208.72, 
7895606, 0.1985, 1208.72, 
7895676, 0.1985, 1208.72, 
7895747, 0.1985, 1208.72, 
7895818, 0.1985, 1208.72, 
7895889, 0.1985, 1208.72, 
7895959, 0.1985, 1208.72, 
7896030, 0.1985, 1208.72, 
7896101, 0.1985, 1208.72, 
7896171, 0.1985, 1208.72, 
7896242, 0.1985, 1208.72, 
7896313, 0.1985, 1208.72, 
7896383, 0.1985, 1208.72, 
7896454, 0.1985, 1208.72, 
7896525, 0.1985, 1208.72, 
7896595, 0.1985, 1208.72, 
7896666, 0.1985, 1208.72, 
7896736, 0.1985, 1208.72, 
7896807, 0.1985, 1208.72, 
7896878, 0.1985, 1208.72, 
7896948, 0.1968555, 1203.17, 
7897019, 0.1968555, 1203.17, 
7897090, 0.1968555, 1203.17, 
7897161, 0.1968555, 1203.17, 
7897231, 0.1968555, 1203.17, 
7897302, 0.1968555, 1203.17, 
7897373, 0.1968555, 1203.17, 
7897443, 0.1968555, 1203.17, 
7897514, 0.1968555, 1203.17, 
7897585, 0.1968555, 1203.17, 
7897655, 0.1968555, 1203.17, 
7897726, 0.1968555, 1203.17, 
7897797, 0.1968555, 1203.17, 
7897867, 0.1968555, 1203.17, 
7897938, 0.1968555, 1203.17, 
7898009, 0.1968555, 1203.17, 
7898080, 0.1968555, 1203.17, 
7898150, 0.1968555, 1203.17, 
7898221, 0.1968555, 1203.17, 
7898292, 0.1968555, 1203.17, 
7898362, 0.1968555, 1203.17, 
7898433, 0.1968555, 1203.17, 
7898504, 0.1968555, 1203.17, 
7898575, 0.1968555, 1203.17, 
7898646, 0.1968555, 1203.17, 
7898716, 0.1968555, 1203.17, 
7898787, 0.1968555, 1203.17, 
7898858, 0.1968555, 1203.17, 
7898928, 0.1968555, 1203.17, 
7898999, 0.1968555, 1203.17, 
7899070, 0.1968555, 1203.17, 
7899140, 0.1968555, 1203.17, 
7899211, 0.1968555, 1203.17, 
7899282, 0.1968555, 1203.17, 
7899352, 0.1968555, 1203.17, 
7899423, 0.1968555, 1203.17, 
7899494, 0.1968555, 1203.17, 
7899564, 0.1968555, 1203.17, 
7899635, 0.1968555, 1203.17, 
7899706, 0.1968555, 1203.17, 
7899776, 0.1968555, 1203.17, 
7899847, 0.1968555, 1203.17, 
7899918, 0.1968555, 1203.17, 
7899989, 0.1968555, 1203.17, 
7900059, 0.1968555, 1203.17, 
7900134, 0.1968555, 1203.17, 
7900204, 0.1968555, 1203.17, 
7900275, 0.1968555, 1203.17, 
7900345, 0.1968555, 1203.17, 
7900416, 0.1968555, 1203.17, 
7900487, 0.1968555, 1203.17, 
7900558, 0.1968555, 1203.17, 
7900629, 0.1968555, 1203.17, 
7900699, 0.1968555, 1203.17, 
7900770, 0.1968555, 1203.17, 
7900840, 0.1968555, 1203.17, 
7900911, 0.1968555, 1203.17, 
7900982, 0.1968555, 1203.17, 
7901052, 0.1968555, 1203.17, 
7901123, 0.1968555, 1203.17, 
7901194, 0.1987968, 1209.72, 
7901264, 0.1987968, 1209.72, 
7901335, 0.1987968, 1209.72, 
7901406, 0.1987968, 1209.72, 
7901476, 0.1987968, 1209.72, 
7901547, 0.1987968, 1209.72, 
7901618, 0.1987968, 1209.72, 
7901688, 0.1987968, 1209.72, 
7901759, 0.1987968, 1209.72, 
7901830, 0.1987968, 1209.72, 
7901900, 0.1987968, 1209.72, 
7901971, 0.1987968, 1209.72, 
7902042, 0.1987968, 1209.72, 
7902112, 0.1987968, 1209.72, 
7902183, 0.1987968, 1209.72, 
7902254, 0.1987968, 1209.72, 
7902324, 0.1987968, 1209.72, 
7902395, 0.1987968, 1209.72, 
7902466, 0.1987968, 1209.72, 
7902536, 0.1987968, 1209.72, 
7902607, 0.1987968, 1209.72, 
7902678, 0.1987968, 1209.72, 
7902748, 0.1987968, 1209.72, 
7902819, 0.1987968, 1209.72, 
7902890, 0.1987968, 1209.72, 
7902960, 0.1987968, 1209.72, 
7903031, 0.1987968, 1209.72, 
7903102, 0.1987968, 1209.72, 
7903172, 0.1987968, 1209.72, 
7903243, 0.1987968, 1209.72, 
7903314, 0.1987968, 1209.72, 
7903384, 0.1987968, 1209.72, 
7903455, 0.1987968, 1209.72, 
7903525, 0.1987968, 1209.72, 
7903596, 0.1987968, 1209.72, 
7903667, 0.1987968, 1209.72, 
7905155, 0.19830582, 1208.06, 
7905226, 0.19830582, 1208.06, 
7905297, 0.19830582, 1208.06, 
7905367, 0.19830582, 1208.06, 
7905438, 0.19830582, 1208.06, 
7905508, 0.19830582, 1208.06, 
7905579, 0.19830582, 1208.06, 
7905650, 0.19830582, 1208.06, 
7905720, 0.19830582, 1208.06, 
7905791, 0.19830582, 1208.06, 
7905861, 0.19830582, 1208.06, 
7905932, 0.19830582, 1208.06, 
7906002, 0.19830582, 1208.06, 
7906073, 0.19830582, 1208.06, 
7906143, 0.19830582, 1208.06, 
7906214, 0.19830582, 1208.06, 
7906284, 0.19830582, 1208.06, 
7906355, 0.19830582, 1208.06, 
7906426, 0.19830582, 1208.06, 
7906496, 0.19830582, 1208.06, 
7906567, 0.19830582, 1208.06, 
7906637, 0.19830582, 1208.06, 
7906708, 0.19830582, 1208.06, 
7906779, 0.19830582, 1208.06, 
7906850, 0.19830582, 1208.06, 
7906920, 0.19830582, 1208.06, 
7906991, 0.19830582, 1208.06, 
7907061, 0.19830582, 1208.06, 
7907132, 0.19830582, 1208.06, 
7907203, 0.19830582, 1208.06, 
7907273, 0.19830582, 1208.06, 
7907344, 0.19830582, 1208.06, 
7907414, 0.19830582, 1208.06, 
7907485, 0.19830582, 1208.06, 
7907555, 0.19830582, 1208.06, 
7907626, 0.19830582, 1208.06, 
7907696, 0.19830582, 1208.06, 
7907767, 0.19830582, 1208.06, 
7907838, 0.199, 1210.41, 
7907908, 0.199, 1210.41, 
7907979, 0.199, 1210.41, 
7908049, 0.199, 1210.41, 
7908120, 0.199, 1210.41, 
7908191, 0.199, 1210.41, 
7908261, 0.199, 1210.41, 
7908332, 0.199, 1210.41, 
7908402, 0.199, 1210.41, 
7908473, 0.199, 1210.41, 
7908543, 0.199, 1210.41, 
7908614, 0.199, 1210.41, 
7908685, 0.20088033, 1216.75, 
7908755, 0.20088033, 1216.75, 
7908826, 0.20088033, 1216.75, 
7908897, 0.20088033, 1216.75, 
7908967, 0.20088033, 1216.75, 
7909038, 0.20088033, 1216.75, 
7909109, 0.20088033, 1216.75, 
7909179, 0.20088033, 1216.75, 
7909250, 0.20088033, 1216.75, 
7909320, 0.20088033, 1216.75, 
7909391, 0.19813296, 1207.48, 
7909461, 0.19813296, 1207.48, 
7909532, 0.19813296, 1207.48, 
7909603, 0.19813296, 1207.48, 
7909673, 0.19813296, 1207.48, 
7909744, 0.19813296, 1207.48, 
7909815, 0.19813296, 1207.48, 
7909885, 0.199101, 1210.75, 
7909956, 0.199101, 1210.75, 
7910026, 0.199101, 1210.75, 
7910097, 0.199101, 1210.75, 
7910167, 0.19859204, 1209.03, 
7910238, 0.19859204, 1209.03, 
7910308, 0.19859204, 1209.03, 
7910379, 0.19859204, 1209.03, 
7910450, 0.19859204, 1209.03, 
7910520, 0.19859204, 1209.03, 
7910591, 0.19859204, 1209.03, 
7910662, 0.19859204, 1209.03, 
7910732, 0.19859204, 1209.03, 
7910803, 0.19859204, 1209.03, 
7910874, 0.19859204, 1209.03, 
7910944, 0.19859204, 1209.03, 
7911015, 0.19859204, 1209.03, 
7911086, 0.19859204, 1209.03, 
7911156, 0.19859204, 1209.03, 
7911227, 0.19859204, 1209.03, 
7911298, 0.19859204, 1209.03, 
7911368, 0.19859204, 1209.03, 
7911439, 0.19859204, 1209.03, 
7911509, 0.19859204, 1209.03, 
7911580, 0.19859204, 1209.03, 
7911650, 0.19859204, 1209.03, 
7911721, 0.19859204, 1209.03, 
7911792, 0.19859204, 1209.03, 
7911862, 0.19859204, 1209.03, 
7911933, 0.19859204, 1209.03, 
7912003, 0.19859204, 1209.03, 
7912074, 0.19859204, 1209.03, 
7912144, 0.19859204, 1209.03, 
7912215, 0.19859204, 1209.03, 
7912285, 0.19859204, 1209.03, 
7912356, 0.19859204, 1209.03, 
7912426, 0.19859204, 1209.03, 
7912497, 0.19859204, 1209.03, 
7912568, 0.19859204, 1209.03, 
7912638, 0.19859204, 1209.03, 
7912709, 0.19859204, 1209.03, 
7912780, 0.19859204, 1209.03, 
7912850, 0.19859204, 1209.03, 
7912921, 0.19859204, 1209.03, 
7912992, 0.19859204, 1209.03, 
7913062, 0.19859204, 1209.03, 
7913133, 0.19859204, 1209.03, 
7913203, 0.19859204, 1209.03, 
7913274, 0.19859204, 1209.03, 
7913345, 0.19859204, 1209.03, 
7913415, 0.19859204, 1209.03, 
7913486, 0.19859204, 1209.03, 
7913557, 0.19859204, 1209.03, 
7913628, 0.19859204, 1209.03, 
7913698, 0.19859204, 1209.03, 
7913769, 0.19859204, 1209.03, 
7913839, 0.19859204, 1209.03, 
7913910, 0.19859204, 1209.03, 
7913981, 0.19859204, 1209.03, 
7914052, 0.19859204, 1209.03, 
7914122, 0.19859204, 1209.03, 
7914193, 0.19859204, 1209.03, 
7914264, 0.19859204, 1209.03, 
7914334, 0.19996926, 1213.68, 
7914405, 0.19996926, 1213.68, 
7914475, 0.19996926, 1213.68, 
7914546, 0.19996926, 1213.68, 
7914617, 0.19996926, 1213.68, 
7914687, 0.19996926, 1213.68, 
7914758, 0.19996926, 1213.68, 
7914829, 0.19996926, 1213.68, 
7914899, 0.19996926, 1213.68, 
7914970, 0.19996926, 1213.68, 
7915041, 0.19996926, 1213.68, 
7915111, 0.19996926, 1213.68, 
7915182, 0.19996926, 1213.68, 
7915252, 0.19996926, 1213.68, 
7915323, 0.19996926, 1213.68, 
7915394, 0.19996926, 1213.68, 
7915464, 0.19996926, 1213.68, 
7915535, 0.19996926, 1213.68, 
7915605, 0.19996926, 1213.68, 
7915676, 0.19947026, 1211.99, 
7915747, 0.19947026, 1211.99, 
7915817, 0.19947026, 1211.99, 
7915888, 0.19947026, 1211.99, 
7915958, 0.19947026, 1211.99, 
7916029, 0.19947026, 1211.99, 
7916100, 0.19947026, 1211.99, 
7916170, 0.19947026, 1211.99, 
7916240, 0.19947026, 1211.99, 
7916311, 0.19947026, 1211.99, 
7916382, 0.19947026, 1211.99, 
7916452, 0.19947026, 1211.99, 
7916523, 0.19947026, 1211.99, 
7916593, 0.19947026, 1211.99, 
7916664, 0.19947026, 1211.99, 
7916735, 0.19947026, 1211.99, 
7916805, 0.19947026, 1211.99, 
7916876, 0.19947026, 1211.99, 
7916947, 0.19947026, 1211.99, 
7917017, 0.19947026, 1211.99, 
7917088, 0.19947026, 1211.99, 
7917158, 0.19895132, 1210.24, 
7917230, 0.19895132, 1210.24, 
7917300, 0.19895132, 1210.24, 
7917371, 0.19895132, 1210.24, 
7917441, 0.19895132, 1210.24, 
7917512, 0.19895132, 1210.24, 
7917583, 0.19895132, 1210.24, 
7917653, 0.19895132, 1210.24, 
7917724, 0.19895132, 1210.24, 
7917795, 0.19895132, 1210.24, 
7917865, 0.1997487, 1212.93, 
7917936, 0.1997487, 1212.93, 
7918006, 0.1997487, 1212.93, 
7918077, 0.1997487, 1212.93, 
7918148, 0.1997487, 1212.93, 
7918218, 0.1997487, 1212.93, 
7918289, 0.1997487, 1212.93, 
7918359, 0.1997487, 1212.93, 
7918430, 0.20015952, 1214.32, 
7918500, 0.20015952, 1214.32, 
7918571, 0.20015952, 1214.32, 
7918642, 0.20015952, 1214.32, 
7918712, 0.20015952, 1214.32, 
7918783, 0.20015952, 1214.32, 
7918853, 0.20015952, 1214.32, 
7918924, 0.20015952, 1214.32, 
7918995, 0.20015952, 1214.32, 
7919065, 0.20015952, 1214.32, 
7919136, 0.20015952, 1214.32, 
7919206, 0.20015952, 1214.32, 
7919277, 0.20015952, 1214.32, 
7919348, 0.20015952, 1214.32, 
7919418, 0.20015952, 1214.32, 
7919489, 0.20015952, 1214.32, 
7919559, 0.20015952, 1214.32, 
7919630, 0.20015952, 1214.32, 
7919700, 0.20015952, 1214.32, 
7919771, 0.20015952, 1214.32, 
7919841, 0.20015952, 1214.32, 
7919912, 0.20015952, 1214.32, 
7919983, 0.20015952, 1214.32, 
7920053, 0.20015952, 1214.32, 
7920124, 0.20015952, 1214.32, 
7920194, 0.20015952, 1214.32, 
7920265, 0.20015952, 1214.32, 
7920335, 0.20015952, 1214.32, 
7920406, 0.20015952, 1214.32, 
7920477, 0.20015952, 1214.32, 
7920547, 0.20015952, 1214.32, 
7920618, 0.20015952, 1214.32, 
7920689, 0.20015952, 1214.32, 
7920759, 0.20015952, 1214.32, 
7920829, 0.20015952, 1214.32, 
7920900, 0.20015952, 1214.32, 
7920971, 0.20015952, 1214.32, 
7921041, 0.20015952, 1214.32, 
7921112, 0.20015952, 1214.32, 
7921182, 0.20015952, 1214.32, 
7921253, 0.20015952, 1214.32, 
7921324, 0.20015952, 1214.32, 
7921394, 0.20015952, 1214.32, 
7921465, 0.20015952, 1214.32, 
7921535, 0.20015952, 1214.32, 
7921606, 0.20015952, 1214.32, 
7921677, 0.20015952, 1214.32, 
7921747, 0.20015952, 1214.32, 
7921818, 0.20015952, 1214.32, 
7921888, 0.20015952, 1214.32, 
7921959, 0.20015952, 1214.32, 
7922030, 0.20015952, 1214.32, 
7922100, 0.20015952, 1214.32, 
7922171, 0.20015952, 1214.32, 
7922241, 0.20015952, 1214.32, 
7922312, 0.20015952, 1214.32, 
7922382, 0.20015952, 1214.32, 
7922453, 0.20015952, 1214.32, 
7922524, 0.20015952, 1214.32, 
7922594, 0.20015952, 1214.32, 
7922665, 0.20015952, 1214.32, 
7922736, 0.20015952, 1214.32, 
7922806, 0.20015952, 1214.32, 
7922877, 0.20015952, 1214.32, 
7922947, 0.20015952, 1214.32, 
7923018, 0.20015952, 1214.32, 
7923089, 0.20015952, 1214.32, 
7923159, 0.20015952, 1214.32, 
7923230, 0.20015952, 1214.32, 
7923300, 0.20015952, 1214.32, 
7923371, 0.20015952, 1214.32, 
7923441, 0.20015952, 1214.32, 
7923512, 0.20015952, 1214.32, 
7923583, 0.20015952, 1214.32, 
7923653, 0.20015952, 1214.32, 
7923724, 0.20015952, 1214.32, 
7923794, 0.20015952, 1214.32, 
7923865, 0.20015952, 1214.32, 
7923936, 0.20015952, 1214.32, 
7924006, 0.20015952, 1214.32, 
7924077, 0.20015952, 1214.32, 
7924148, 0.20015952, 1214.32, 
7924218, 0.20015952, 1214.32, 
7924289, 0.20015952, 1214.32, 
7924360, 0.20015952, 1214.32, 
7924430, 0.20015952, 1214.32, 
7924501, 0.20015952, 1214.32, 
7924571, 0.20015952, 1214.32, 
7924642, 0.20015952, 1214.32, 
7924713, 0.20015952, 1214.32, 
7924783, 0.20015952, 1214.32, 
7924854, 0.20015952, 1214.32, 
7924924, 0.20015952, 1214.32, 
7924994, 0.20015952, 1214.32, 
7925065, 0.2000907, 1214.09, 
7925136, 0.2000907, 1214.09, 
7925206, 0.2000907, 1214.09, 
7925277, 0.2000907, 1214.09, 
7925347, 0.20063792, 1215.94, 
7925418, 0.20063792, 1215.94, 
7925489, 0.20063792, 1215.94, 
7925559, 0.20063792, 1215.94, 
7925630, 0.20063792, 1215.94, 
7925700, 0.20063792, 1215.94, 
7925771, 0.20095088, 1216.99, 
7925841, 0.20095088, 1216.99, 
7925912, 0.20095088, 1216.99, 
7925982, 0.20095088, 1216.99, 
7926053, 0.20095088, 1216.99, 
7926124, 0.20095088, 1216.99, 
7926194, 0.20095088, 1216.99, 
7926265, 0.20105708, 1217.35, 
7926335, 0.20105708, 1217.35, 
7926406, 0.20105708, 1217.35, 
7926477, 0.20105708, 1217.35, 
7926547, 0.20105708, 1217.35, 
7926618, 0.20105708, 1217.35, 
7926688, 0.20105708, 1217.35, 
7926759, 0.20105708, 1217.35, 
7926830, 0.20105708, 1217.35, 
7926900, 0.20105708, 1217.35, 
7926971, 0.20105708, 1217.35, 
7927041, 0.20105708, 1217.35, 
7927112, 0.20105708, 1217.35, 
7927183, 0.20105708, 1217.35, 
7927253, 0.20105708, 1217.35, 
7927324, 0.20105708, 1217.35, 
7927394, 0.20105708, 1217.35, 
7927465, 0.20105708, 1217.35, 
7927535, 0.20105708, 1217.35, 
7927606, 0.20105708, 1217.35, 
7927677, 0.20105708, 1217.35, 
7927747, 0.20105708, 1217.35, 
7927818, 0.20105708, 1217.35, 
7927889, 0.20105708, 1217.35, 
7927959, 0.20105708, 1217.35, 
7928030, 0.20105708, 1217.35, 
7928100, 0.20105708, 1217.35, 
7928171, 0.20105708, 1217.35, 
7928241, 0.20105708, 1217.35, 
7928312, 0.20105708, 1217.35, 
7928383, 0.20105708, 1217.35, 
7928453, 0.20105708, 1217.35, 
7928524, 0.20105708, 1217.35, 
7928595, 0.20105708, 1217.35, 
7928665, 0.20105708, 1217.35, 
7928736, 0.2011, 1217.5, 
7928807, 0.2011, 1217.5, 
7928877, 0.2011, 1217.5, 
7928948, 0.2011, 1217.5, 
7929019, 0.2011, 1217.5, 
7929090, 0.2011, 1217.5, 
7929160, 0.2011, 1217.5, 
7929231, 0.2011, 1217.5, 
7929302, 0.2011, 1217.5, 
7929372, 0.2011, 1217.5, 
7929443, 0.2011, 1217.5, 
7929514, 0.2011, 1217.5, 
7929584, 0.2011, 1217.5, 
7929655, 0.2011, 1217.5, 
7929726, 0.2011, 1217.5, 
7929796, 0.2011, 1217.5, 
7929867, 0.2011, 1217.5, 
7929938, 0.20158149, 1219.12, 
7930008, 0.20158149, 1219.12, 
7930079, 0.20158149, 1219.12, 
7930150, 0.20158149, 1219.12, 
7930220, 0.20158149, 1219.12, 
7930291, 0.20158149, 1219.12, 
7930361, 0.20158149, 1219.12, 
7930432, 0.20158149, 1219.12, 
7930503, 0.20158149, 1219.12, 
7930573, 0.20158149, 1219.12, 
7930644, 0.20158149, 1219.12, 
7930715, 0.20158149, 1219.12, 
7930785, 0.20158149, 1219.12, 
7930856, 0.20158149, 1219.12, 
7930926, 0.20158149, 1219.12, 
7930996, 0.20158149, 1219.12, 
7931067, 0.20158149, 1219.12, 
7931138, 0.20158149, 1219.12, 
7931208, 0.20158149, 1219.12, 
7931279, 0.20158149, 1219.12, 
7931349, 0.20158149, 1219.12, 
7931420, 0.20158149, 1219.12, 
7931490, 0.20158149, 1219.12, 
7931561, 0.20158149, 1219.12, 
7931631, 0.20158149, 1219.12, 
7931702, 0.20158149, 1219.12, 
7931772, 0.20158149, 1219.12, 
7931843, 0.20158149, 1219.12, 
7931914, 0.20158149, 1219.12, 
7931984, 0.20158149, 1219.12, 
7932055, 0.20158149, 1219.12, 
7932125, 0.20158149, 1219.12, 
7932196, 0.20158149, 1219.12, 
7932267, 0.20158149, 1219.12, 
7932337, 0.20158149, 1219.12, 
7932408, 0.20158149, 1219.12, 
7932479, 0.20158149, 1219.12, 
7932549, 0.20158149, 1219.12, 
7932620, 0.20158149, 1219.12, 
7932691, 0.20158149, 1219.12, 
7932761, 0.20158149, 1219.12, 
7932832, 0.20158149, 1219.12, 
7932902, 0.20158149, 1219.12, 
7932973, 0.20158149, 1219.12, 
7933043, 0.20158149, 1219.12, 
7933114, 0.20158149, 1219.12, 
7933184, 0.20158149, 1219.12, 
7933255, 0.20158149, 1219.12, 
7933326, 0.20158149, 1219.12, 
7933396, 0.20158149, 1219.12, 
