Time, XRP(Price), Cash, Market Value, Shares,
7917795, 0.19895132, 538.4905016558365, 671.7512435601619, 3376.46035, 
7917865, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7917936, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918006, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918077, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918148, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918218, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918289, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918359, 0.1997487, 538.4905016558365, 674.443565514045, 3376.46035, 
7918430, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918500, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918571, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918642, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918712, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918783, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918853, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918924, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7918995, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919065, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919136, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919206, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919277, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919348, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919418, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919489, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919559, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919630, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919700, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919771, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919841, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919912, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7919983, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920053, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920124, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920194, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920265, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920335, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920406, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920477, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920547, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920618, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920689, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920759, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920829, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920900, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7920971, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921041, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921112, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921182, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921253, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921324, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921394, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921465, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921535, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921606, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921677, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921747, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921818, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921888, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7921959, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922030, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922100, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922171, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922241, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922312, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922382, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922453, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922524, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922594, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922665, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922736, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922806, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922877, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7922947, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923018, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923089, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923159, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923230, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923300, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923371, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923441, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923512, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923583, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923653, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923724, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923794, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923865, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7923936, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924006, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924077, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924148, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924218, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924289, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924360, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924430, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924501, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924571, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924642, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924713, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924783, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924854, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924924, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7924994, 0.20015952, 538.4905016558365, 675.830682955032, 3376.46035, 
7925065, 0.2000907, 538.4905016558365, 675.598314953745, 3376.46035, 
7925136, 0.2000907, 538.4905016558365, 675.598314953745, 3376.46035, 
7925206, 0.2000907, 538.4905016558365, 675.598314953745, 3376.46035, 
7925277, 0.2000907, 538.4905016558365, 675.598314953745, 3376.46035, 
7925347, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925418, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925489, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925559, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925630, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925700, 0.20063792, 538.4905016558365, 677.4459815864719, 3376.46035, 
7925771, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7925841, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7925912, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7925982, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7926053, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7926124, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7926194, 0.20095088, 538.4905016558365, 678.502678617608, 3376.46035, 
7926265, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926335, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926406, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926477, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926547, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926618, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926688, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926759, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926830, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926900, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7926971, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927041, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927112, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927183, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927253, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927324, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927394, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927465, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927535, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927606, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927677, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927747, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927818, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927889, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7927959, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928030, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928100, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928171, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928241, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928312, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928383, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928453, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928524, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928595, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928665, 0.20105708, 538.4905016558365, 678.861258706778, 3376.46035, 
7928736, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7928807, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7928877, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7928948, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929019, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929090, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929160, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929231, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929302, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929372, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929443, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929514, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929584, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929655, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929726, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929796, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929867, 0.2011, 538.4905016558365, 679.006176385, 3376.46035, 
7929938, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930008, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930079, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930150, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930220, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930291, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930361, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930432, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930503, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930573, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930644, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930715, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930785, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930856, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930926, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7930996, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931067, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931138, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931208, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931279, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931349, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931420, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931490, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931561, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931631, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931702, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931772, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931843, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931914, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7931984, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932055, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932125, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932196, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932267, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932337, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932408, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932479, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932549, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932620, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932691, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932761, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932832, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932902, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7932973, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933043, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933114, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933184, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933255, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933326, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933396, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933467, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933538, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933608, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933679, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933750, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933820, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933891, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7933962, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934032, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934103, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934173, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934244, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934315, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934385, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934456, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934527, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934597, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934667, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934738, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934809, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934879, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7934950, 0.20158149, 538.4905016558365, 680.6319082789215, 3376.46035, 
7935020, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935091, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935162, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935232, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935303, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935374, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935444, 0.20251422, 538.4905016558365, 683.7812341411769, 3376.46035, 
7935515, 0.2016459, 538.4905016558365, 680.849386090065, 3376.46035, 
7935585, 0.2016459, 538.4905016558365, 680.849386090065, 3376.46035, 
7935656, 0.2016459, 538.4905016558365, 680.849386090065, 3376.46035, 
7935726, 0.2016459, 538.4905016558365, 680.849386090065, 3376.46035, 
7935797, 0.20298516, 538.4905016558365, 685.371344378406, 3376.46035, 
7935868, 0.20298516, 538.4905016558365, 685.371344378406, 3376.46035, 
7935938, 0.20298516, 538.4905016558365, 685.371344378406, 3376.46035, 
7936009, 0.20298516, 538.4905016558365, 685.371344378406, 3376.46035, 
7936080, 0.20298516, 538.4905016558365, 685.371344378406, 3376.46035, 
7936150, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936221, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936291, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936362, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936432, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936503, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936574, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936644, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936715, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936785, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936856, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936927, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7936997, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937068, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937138, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937209, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937280, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937350, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937421, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937492, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937562, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937633, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937703, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937774, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937844, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937915, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7937985, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938056, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938127, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938197, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938268, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938338, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938409, 0.20253426, 538.4905016558365, 683.8488984065909, 3376.46035, 
7938480, 0.2027046, 538.4905016558365, 684.42404466261, 3376.46035, 
7938550, 0.2027046, 538.4905016558365, 684.42404466261, 3376.46035, 
7938621, 0.2027046, 538.4905016558365, 684.42404466261, 3376.46035, 
7938691, 0.2027046, 538.4905016558365, 684.42404466261, 3376.46035, 
7938762, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7938832, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7938903, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7938974, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939044, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939115, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939186, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939256, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939327, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939397, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939468, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939539, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939609, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939680, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939750, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939821, 0.20156608, 538.4905016558365, 680.579877024928, 3376.46035, 
7939891, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7939962, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940033, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940103, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940174, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940245, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940315, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940386, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7940456, 0.20174268, 538.4905016558365, 681.176159922738, 3376.46035, 
7955389, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955459, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955536, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955607, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955677, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955748, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955818, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955889, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7955959, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956030, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956101, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956171, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956242, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956316, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956387, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956457, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956529, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956602, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956672, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956743, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956814, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956884, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7956955, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957026, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957096, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957167, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957237, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957308, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957379, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957449, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957520, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957592, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957662, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957733, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957804, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957874, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7957945, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958015, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958086, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958156, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958228, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958299, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958370, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958440, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958511, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958581, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958652, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958723, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958794, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958865, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7958936, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7959007, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
7959078, 0.19800522, 538.4905016558365, 668.556774423027, 3376.46035, 
